#     MJD[days]  log10(E/GeV)   AngErr[deg]       RA[deg]      Dec[deg]  Azimuth[deg]   Zenith[deg]
   54985.98105506          3.39          0.95       143.049        -4.108       192.562        85.844
   54985.98259795          5.60          0.31       351.701       -43.368       344.453        46.694
   54985.98458987          5.43          0.56       191.114       -26.425       145.761        63.513
   54985.99335889          5.69          0.53        94.803       -44.264       245.311        45.732
   54985.99359242          5.08          0.25       331.111       -10.670         9.014        79.382
   54985.99444103          3.04          0.49        58.796        37.299       281.612       127.330
   54985.99512616          3.55          0.90       140.392        -3.758       200.299        86.196
   54985.99534182          5.16          0.20       170.396       -15.126       170.370        74.813
   54985.99723307          3.81          0.69       269.005        34.149        72.476       124.145
   54985.99856363          5.61          0.31       232.614       -34.932       109.274        55.028
   54985.99927725          3.05          1.86       340.532        60.035         1.690       150.086
   54986.00100274          5.02          0.84        30.504       -11.058       312.312        78.994
   54986.00142634          5.69          0.45       109.580       -34.270       233.424        55.710
   54986.00402627          5.48          1.02        94.195       -28.670       249.742        61.326
   54986.00653962          3.43          1.04       181.244         0.611       163.560        90.551
   54986.01066752          3.88          0.48        62.465        -5.621       283.842        84.408
   54986.01674735          4.07          0.60         8.604        -5.794       339.890        84.265
   54986.01744652          3.45          0.34       197.768        17.647       150.977       107.591
   54986.02666571          5.58          0.44       343.169       -24.971         8.892        65.087
   54986.03303978          5.57          0.66       346.263       -38.800         8.095        51.259
   54986.03818586          3.51          0.64        25.992        -1.799       330.243        88.255
   54986.03970215          3.27          0.86       162.763        29.398       194.003       119.345
   54986.04508422          4.06          0.58        23.866        -5.938       334.860        84.117
   54986.04580088          3.36          1.30       246.461         0.275       112.512        90.248
   54986.04810543          5.56          0.30       272.351       -28.903        87.421        61.096
   54986.04968936          3.40          0.47       121.990        -0.199       238.397        89.772
   54986.05807909          4.15          0.84       258.503        -5.712       104.897        84.272
   54986.05817773          5.46          1.01       177.940       -75.383       185.525        14.553
   54986.05978103          3.09          0.51        98.467        23.867       265.538       113.863
   54986.06381160          5.42          0.86        46.051       -22.869       319.451        67.175
   54986.06680836          5.63          0.45       177.084       -60.929       189.489        29.007
   54986.06684854          3.77          0.85       124.367        67.485       242.097       157.459
   54986.06864756          5.56          0.78        54.825       -32.551       312.436        57.487
   54986.07463534          5.87          1.05        99.121       -19.210       270.292        70.784
   54986.07693167          3.21          0.49       282.429         9.879        87.792        99.886
   54986.07693185          3.91          0.80       166.800        50.039       203.395       139.987
   54986.08173841          5.62          1.14        76.304       -62.709       295.767        27.309
   54986.08552025          3.37          1.15       247.238        28.012       126.100       117.985
   54986.08584718          3.51          0.60       162.192         3.925       211.241        93.870
   54986.08648576          5.02          0.68        69.353       -11.940       304.330        78.084
   54986.08870568          5.42          0.50       205.562       -20.299       168.893        69.645
   54986.08893310          5.51          0.50       128.405       -27.006       246.172        62.959
   54986.09022546          5.42          0.36       168.008       -19.108       207.013        70.834
   54986.09072638          4.27          0.66       149.343        14.306       225.846       104.260
   54986.09497729          4.42          0.72        57.259         5.303       319.473        95.338
   54986.09786612          3.46          0.47        66.627        -3.232       311.155        86.795
   54986.10522903          3.49          2.35       289.529        67.051        91.023       157.062
   54986.11120694          5.49          0.73       318.704       -31.400        63.857        58.642
   54986.11225937          3.52          0.42       275.594        -3.534       107.367        86.465
   54986.11246910          4.96          0.45        77.342       -10.192       305.719        79.825
   54986.11390271          4.92          0.65       223.781       -10.481       159.770        79.472
   54986.11565373          5.14          0.47       353.868       -13.342        30.325        76.715
   54986.11883918          3.48          0.58       235.136         7.285       150.209        97.247
   54986.12114652          3.89          0.32       288.174        -4.154        97.995        85.858
   54986.12377435          4.78          0.41        49.184       -11.029       337.954        79.012
   54986.12613172          3.14          1.79        49.502        75.759       338.339       165.798
   54986.12845568          3.37          0.72       286.919        24.708       101.918       114.717
   54986.14014847          4.22          0.77       303.025        -6.481        90.002        83.545
   54986.14107339          3.23          1.10       301.192        34.208        92.209       124.229
   54986.14189060          5.66          0.37       108.793       -53.883       284.957        36.102
   54986.14371973          5.71          0.29       334.437       -61.469        59.832        28.584
   54986.14445725          3.28          0.44       275.931        10.834       118.667       100.832
   54986.14472929          3.40          0.92       273.804         9.927       120.891        99.923
   54986.14580439          5.69          0.29        11.703       -29.715        23.381        60.344
   54986.14745587          3.14          3.05       304.057        34.276        91.648       124.300
   54986.14780366          3.57          0.26       187.006        17.866       208.792       107.810
   54986.15452245          5.64          0.52       204.636       -31.804       193.574        58.140
   54986.15660047          5.85          0.20       354.188       -46.537        44.777        43.522
   54986.15698683          5.69          0.60        21.039       -28.226        18.088        61.830
   54986.16057554          5.63          0.90       211.118       -30.373       189.274        59.574
   54986.16161488          3.19          0.77       235.487         9.529       165.301        99.492
   54986.16252635          5.55          0.56       145.814       -31.583       255.326        58.370
   54986.16288755          5.53          0.51       273.017       -33.369       128.185        56.628
   54986.17001652          5.52          0.36       116.703       -73.134       287.304        16.844
   54986.17090955          3.42          2.52        79.868        63.052       324.180       153.068
   54986.17563119          3.67          0.90       346.181        -1.065        59.664        88.987
   54986.18433958          4.18          0.20       295.240        -6.222       113.739        83.795
   54986.18499545          3.29          0.78       191.122        12.901       218.102       102.846
   54986.18637816          4.97          0.24        47.782       -11.075         1.955        78.967
   54986.18972604          4.88          0.46       224.591       -11.955       186.331        78.000
   54986.19117478          5.68          0.30        72.464       -37.739       339.039        52.284
   54986.19486749          5.56          0.93       155.568       -30.676       257.240        59.274
   54986.19757250          3.43          0.63       223.539         3.601       190.224        93.556
   54986.20303736          5.53          0.39       292.868       -33.735       122.830        56.281
   54986.20307436          3.35          0.55        80.296        22.343       335.440       112.359
   54986.20346385          3.04          0.88       325.949        13.249        89.950       103.288
   54986.20647416          3.18          1.63        13.711        46.682        43.266       136.732
   54986.20678038          3.56          1.98       143.061        66.975       273.944       156.940
   54986.20719036          5.56          0.86       306.500       -65.520       110.625        24.511
   54986.21023398          5.51          0.38        57.696       -24.925         0.666        65.109
   54986.23453304          3.48          2.14       244.827         1.285       182.276        91.255
   54986.23649002          3.32          1.60       300.497        23.995       127.335       114.014
   54986.24412286          4.97          0.37        32.356       -12.936        38.223        77.113
   54986.25097985          3.67          3.24       299.318        45.913       133.772       135.930
   54986.25754609          5.68          1.06       102.230       -41.290       333.239        48.704
   54986.25763554          5.81          0.43       224.975       -51.049       210.425        38.907
   54986.25884896          5.64          0.66       161.258       -33.323       274.644        56.625
   54986.26506014          3.56          0.86        41.178        33.298        36.936       123.340
   54986.26607103          3.30          0.85        13.160        -0.669        65.336        89.383
   54986.27177558          3.37          1.74       234.417        50.768       206.174       140.733
   54986.28608200          3.37          0.70        41.603        36.519        44.098       126.560
   54986.28662759          3.91          0.86        30.011         1.066        55.906        91.114
   54986.29286084          2.99          2.09       211.598        68.281       236.609       158.237
   54986.29398777          3.34          1.26       260.541        11.791       188.034       101.775
   54986.29465543          3.60          0.79       350.299        30.870        98.522       120.916
   54986.29881847          3.38          2.33       255.122         9.563       195.195        99.543
   54986.29964163          3.46          0.79       138.052        19.583       312.548       109.550
   54986.29987671          5.11          0.34        93.964       -15.669       356.752        74.333
   54986.30190606          5.51          0.75       354.251       -30.162        97.173        59.890
   54986.30241867          5.70          0.93       142.490       -54.792       309.179        35.166
   54986.30538394          5.78          0.72       139.180       -39.664       313.539        50.297
   54986.31194581          3.12          1.48        68.725        20.443        26.317       110.467
   54986.31235101          2.84          2.31       281.953        88.102       174.639       178.104
   54986.31949398          3.44          0.55       161.181         2.108       296.597        92.062
   54986.32381162          3.43          0.57       199.472        65.002       259.882       154.956
   54986.32431924          3.34          1.33       151.637         0.744       307.883        90.701
   54986.32595838          5.69          0.57       161.017       -30.615       299.108        59.335
   54986.32907058          3.93          1.48        30.611         3.379        70.627        93.424
   54986.33353814          3.41          1.95        63.872        60.739        38.910       150.765
   54986.33741024          4.58          0.20       351.864         0.187       112.382        90.235
   54986.34007889          3.29          1.11       341.599         2.299       123.610        92.344
   54986.34317709          3.59          0.40       157.896        27.197       308.420       117.155
   54986.34389933          3.24          0.37       300.547        45.193       166.081       135.211
   54986.34496051          3.52          1.77       294.574         3.422       172.395        93.437
   54986.35624102          4.71          0.39       224.896        -8.667       246.138        81.293
   54986.35672306          5.42          0.71       222.220       -19.415       248.982        70.543
   54986.36207679          5.97          0.29       272.014       -46.289       201.077        43.708
   54986.36558968          5.55          1.10       105.022       -25.926         9.425        64.064
   54986.36608028          5.66          0.34        45.852       -19.466        68.759        70.572
   54986.37057140          3.45          0.77       322.355         3.975       153.861        94.011
   54986.37105870          3.02          0.98       230.954        50.222       245.472       140.189
   54986.37161057          5.56          0.95       289.348       -37.712       187.200        52.301
   54986.37185602          3.28          1.33       342.311        26.838       134.378       116.881
   54986.37463557          3.32          0.34       109.892        16.889         7.782       106.877
   54986.37555403          5.40          0.33       108.429       -26.199         9.614        63.788
   54986.38075661          3.24          0.66       204.941         4.469       274.950        94.423
   54986.38443311          5.58          0.23       352.186       -23.234       129.030        66.816
   54986.39227929          5.63          0.83       206.292       -38.883       277.741        51.069
   54986.39579652          5.69          1.08       265.407       -45.457       219.858        44.535
   54986.40182949          5.43          0.30       125.492       -21.797         2.029        68.175
   54986.40892612          4.93          0.56       271.022       -11.712       219.024        78.286
   54986.40897836          3.14          1.50       125.438        54.241         4.591       144.219
   54986.41082061          3.31          1.09       191.839        20.504       298.906       110.457
   54986.41105792          3.36          0.91       207.190        27.055       283.647       117.011
   54986.41750035          3.34          1.54        73.674        22.883        59.470       112.899
   54986.42025155          5.78          0.67       241.962       -47.187       252.135        42.786
   54986.43004477          5.81          0.53       174.871       -48.982       322.821        40.965
   54986.43951925          5.61          0.65        72.330       -60.990        68.869        29.027
   54986.44266725          5.80          0.62       194.999       -30.064       307.234        59.886
   54986.44795354          3.38          0.85       336.815         8.805       167.338        98.847
   54986.45140523          5.74          0.70        52.569       -31.340        92.856        58.692
   54986.45531278          4.00          1.31        12.432        45.994       134.369       136.037
   54986.45840701          3.29          0.98       341.640        21.429       166.289       111.471
   54986.46003302          5.51          0.49       200.749       -33.774       307.747        56.178
   54986.46408153          3.02          1.07       259.556        43.686       250.454       133.675
   54986.46675609          3.14          2.13       173.261        55.684       337.665       145.640
   54986.47014476          5.00          0.81        20.453       -13.556       131.715        76.490
   54986.47606052          5.66          0.75        23.184       -51.983       131.141        38.065
   54986.47838991          3.43          0.40       237.688        56.640       277.501       146.614
   54986.48106407          5.14          0.43       205.414       -12.067       310.681        77.887
   54986.48309648          3.36          0.72       119.284        79.116        37.352       169.097
   54986.48434971          3.16          0.54       193.325        12.320       323.963       102.273
   54986.48768902          5.67          0.72       347.498       -50.497       170.983        39.554
   54986.48878402          6.32          0.33        36.744       -36.634       122.172        53.407
   54986.48987659          3.89          0.60       128.301        -5.309        30.989        84.660
   54986.49624799          3.81          0.86       114.810        -2.304        46.779        87.675
   54986.50024964          4.94          0.94       104.412       -10.675        58.630        79.312
   54986.50374334          3.37          0.82       244.716        28.434       279.590       118.413
   54986.50891762          4.97          0.65        96.509        -5.867        69.658        84.126
   54986.51222714          2.95          3.22       171.846        81.162       355.459       171.120
   54986.51357102          5.61          1.13        87.948       -33.934        79.928        56.066
   54986.51442141          4.00          0.31       305.096        -0.901       223.043        89.127
   54986.51742638          4.61          1.16       153.328         9.864        15.898        99.820
   54986.53386332          3.33          1.71       144.511        50.159        30.622       140.122
   54986.53509116          5.64          0.99       266.193       -70.751       269.256        19.248
   54986.53575074          3.42          1.11       341.633        33.943       194.220       123.986
   54986.54408326          3.10          0.69       223.472        11.586       315.381       101.551
   54986.54584517          3.33          0.34        35.717        13.819       143.768       103.857
   54986.54980825          5.67          0.77       116.940       -42.696        64.024        47.277
   54986.55597910          5.22          0.49       290.990       -17.614       252.137        72.406
   54986.56494156          5.62          0.35       193.549       -52.392       352.811        37.556
   54986.56828584          3.24          2.15       106.391         7.728        81.196        97.712
   54986.56895262          5.63          0.20        58.947       -58.134       128.961        31.890
   54986.57044424          3.27          0.57       270.601         1.234       277.762        91.236
   54986.57288281          3.50          1.05       322.694         5.148       226.554        95.188
   54986.57446056          3.57          1.02       309.902        -2.240       239.911        87.793
   54986.57810916          3.58          0.44        82.848         3.375       108.289        93.378
   54986.58484193          5.81          1.06       223.262       -22.775       330.283        67.189
   54986.58537457          5.47          0.25        20.657       -27.664       173.114        62.383
   54986.58759830          3.70          1.16       194.169        46.893         0.403       136.849
   54986.59385567          2.96          0.64        37.031         4.524       159.790        94.561
   54986.59495476          5.13          0.27        90.773       -15.902       106.462        74.094
   54986.59668382          3.86          0.97       156.566        23.411        41.267       113.366
   54986.61317310          5.51          0.47       317.601       -71.682       246.087        18.362
   54986.61450670          3.90          0.75       346.142         5.699       218.133        95.748
   54986.61611525          5.91          0.74        75.191       -47.100       129.725        42.910
   54986.61964998          3.40          1.45       358.623         0.705       207.509        90.755
   54986.62404064          4.57          1.00        56.253        -8.807       151.474        81.218
   54986.62627586          5.58          0.73        28.361       -65.377       180.229        24.669
   54986.63586947          3.27          0.63       204.144        30.089         7.851       120.045
   54986.63657021          5.64          0.37        30.727       -11.778       181.521        78.265
   54986.64891929          5.92          0.26       218.455       -23.996       358.220        65.964
   54986.65088792          5.32          0.71       241.908       -18.342       335.477        71.636
   54986.65318041          5.67          0.32        37.734       -39.326       180.534        50.714
   54986.66031333          3.40          1.36       158.443        10.131        62.364       100.081
   54986.66542992          4.12          2.17       328.958        43.602       253.718       133.644
   54986.66763866          3.80          0.65       166.057        11.863        57.394       101.812
   54986.67897190          5.70          0.49       200.993       -56.022        26.512        33.927
   54986.68081838          3.27          3.57       216.210        53.734        12.041       143.696
   54986.69699113          3.32          1.16        48.911        34.410       185.114       124.440
   54986.70227749          4.50          0.71        77.060        -8.307       158.910        81.700
   54986.70244839          5.69          0.68       104.297       -53.626       131.799        36.354
   54986.70555708          5.83          0.20       139.576       -33.179        97.589        56.774
   54986.70667624          5.04          3.54        74.058        25.860       163.468       115.870
   54986.71143903          3.12          0.52       152.544        14.660        86.716       104.611
   54986.71929104          3.21          1.00       171.644        14.532        70.453       104.479
   54986.72075515          5.46          0.75       131.193       -27.440       111.458        62.518
   54986.72106132          3.25          0.57         9.888        35.414       232.843       125.463
   54986.72712222          2.97          0.74       145.076        52.947        99.817       142.904
   54986.73205032          3.14          0.61       264.940        60.206       341.849       150.205
   54986.73401228          5.80          0.61       298.084       -26.017       309.302        64.014
   54986.73552536          3.36          0.60        60.633        -0.516       187.332        89.506
   54986.74535074          5.19          0.78       118.437       -17.692       133.088        72.277
   54986.74683590          3.29          0.39       330.717         0.620       281.324        90.670
   54986.75171024          3.54          0.76       201.588        -4.515        52.209        85.435
   54986.75271992          3.59          0.53       320.565        -3.078       293.597        86.967
   54986.75308948          5.69          0.31       173.234       -53.176        81.067        36.764
   54986.75806514          5.80          0.77       156.439       -44.711        99.676        45.232
   54986.76132943          5.35          1.05         1.714       -22.522       255.565        67.535
   54986.76975816          2.98          1.63       271.513        65.877       348.915       155.881
   54986.77462179          5.84          0.25       339.843       -40.267       282.216        49.790
   54986.77529672          5.71          1.11       223.753       -50.917        38.504        39.043
   54986.77601370          5.72          0.23       350.283       -39.840       272.288        50.218
   54986.77872769          5.48          0.36        96.753       -22.554       166.831        67.434
   54986.77884557          5.59          0.78       252.176       -63.884        11.298        26.102
   54986.78188245          3.27          0.67        18.135        21.801       246.553       111.851
   54986.78391745          5.66          0.24       283.020       -57.080       342.316        32.939
   54986.78448257          3.21          1.90        57.603        32.960       208.004       122.985
   54986.78920774          4.47          0.94       352.327        50.511       275.016       140.563
   54986.78990881          3.51          0.57       335.447        21.995       292.152       112.046
   54986.79104149          2.96          1.06       304.786        16.499       323.224       106.533
   54986.79215594          3.59          0.61       334.119        -0.749       294.282        89.303
   54986.79444714          5.19          0.68       221.282       -14.159        47.933        75.800
   54986.81443715          3.29          2.85       246.673        64.623        29.872       154.604
   54986.81517413          3.46          0.91       129.232         3.398       147.480        93.359
   54986.82581120          5.67          0.63         7.831       -64.614       272.748        25.447
   54986.82779314          5.43          0.31       150.844       -76.798       130.536        13.145
   54986.83398076          4.06          1.13       250.396        -3.693        33.095        86.290
   54986.83424442          5.59          0.40       189.050       -40.062        94.532        49.878
   54986.84286932          5.95          0.54       186.574       -32.705       100.127        57.235
   54986.84487087          3.50          1.10        16.118         9.267       271.313        99.321
   54986.84782670          4.84          1.06       197.961        -9.439        90.531        80.505
   54986.84947502          5.75          0.21       160.004       -26.624       129.099        63.318
   54986.85088138          3.40          0.50         2.779         2.131       286.823        92.188
   54986.85523617          3.22          0.99       183.170        45.855       108.007       135.800
   54986.85756089          3.19          0.58       172.545        -2.854       119.467        87.087
   54986.85939076          4.78          0.99        66.671       -10.083       226.017        79.937
   54986.86143155          5.61          0.22       247.289       -37.151        46.072        52.828
   54986.86333314          5.22          0.30       140.413       -14.553       153.695        75.398
   54986.86796419          3.30          2.95        17.793        34.040       277.965       124.091
   54986.87272345          5.61          0.20       204.296       -42.382        93.162        47.562
   54986.87423223          3.19          2.10       155.807        38.835       142.207       128.784
   54986.87872350          3.34          0.54       312.016        -0.691       347.632        89.349
   54986.89257469          5.65          0.48        91.589       -50.788       213.143        39.208
   54986.89702701          3.21          0.37       337.808        44.712       328.471       134.763
   54986.89807549          5.39          1.14       121.192       -20.682       185.468        69.285
   54986.90238928          3.52          1.49         7.476         6.717       300.720        96.774
   54986.90385559          5.20          0.87       230.387       -13.288        78.321        76.674
   54986.90699865          3.27          1.04        56.471        18.311       253.377       108.342
   54986.91972444          5.33          0.68       140.919       -22.198       173.551        67.753
   54986.92468623          3.32          0.47       143.882        22.020       172.350       111.973
   54986.93334426          3.87          0.53       340.480        -5.604       338.887        84.452
   54986.93653535          5.78          1.09        48.321       -54.327       272.270        35.714
   54986.93798228          3.21          0.45       341.202        13.235       339.845       103.289
   54986.94206890          3.90          0.35       290.742        10.695        31.783       100.715
   54986.94959155          3.64          0.99       262.496        -4.809        62.727        85.182
   54986.95373380          5.67          0.23        99.930       -44.633       226.865        45.355
   54986.95397712          3.28          3.02        88.250        31.778       238.537       121.781
   54986.95860468          3.21          0.84       168.214        69.583       160.238       159.530
   54986.95860887          3.75          0.70        61.538        -3.478       266.960        86.550
   54986.96245580          3.33          0.59       317.389        41.268        12.521       131.307
   54986.96262316          3.80          0.91       269.367        -5.059        60.561        84.939
   54986.96563874          5.70          0.29       195.789       -40.811       135.222        49.128
   54986.97041161          5.14          0.93       342.968       -13.558       349.777        76.499
   54986.97129049          3.05          0.80       297.378        63.465        35.787       153.488
   54986.97495731          4.89          0.85       203.878       -11.576       130.504        78.368
   54986.98141597          3.24          0.46        87.711        45.415       248.958       135.419
   54986.98285866          5.65          0.45       293.518       -68.260        43.575        21.765
   54986.99559315          4.10          1.06        60.240        -5.364       281.610        84.667
   54986.99832242          5.72          0.52        34.215       -54.621       308.662        35.432
   54986.99999597          3.07          1.60       154.728         9.474       188.698        99.422
   54987.00155625          3.85          1.05       151.052         0.103       192.942        90.051
   54987.00424729          3.99          1.07       171.907         2.005       173.056        91.946
   54987.00535766          5.54          0.22       298.650       -32.071        46.677        57.957
   54987.01208009          3.17          0.94       335.326        24.225        12.477       114.275
   54987.01938714          3.47          0.64       309.226        18.741        41.216       108.774
   54987.02753774          5.06          0.91       252.047       -14.567       101.305        75.411
   54987.02880493          3.39          0.27       345.660        17.625         8.175       107.679
   54987.03348086          4.17          0.78       313.600        -4.865        41.911        85.173
   54987.03652900          3.40          0.43       111.421        13.997       245.187       103.979
   54987.03668727          5.69          0.30       187.908       -46.769       168.759        43.168
   54987.04266083          5.05          0.60       146.064       -10.196       212.776        79.756
   54987.04423617          5.43          0.20       240.958       -24.587       118.413        65.380
   54987.04730843          3.47          0.69        16.098        40.395       344.403       130.449
   54987.05418031          5.29          0.72        30.199       -20.671       332.805        69.383
   54987.05969682          3.55          1.07       303.486        51.182        61.552       141.207
   54987.06604983          4.05          0.97       349.750        -5.899        17.523        84.158
   54987.06647001          5.50          0.62       140.734       -22.856       226.711        67.099
   54987.06657769          5.12          0.86       354.560       -15.725        12.903        74.334
   54987.06742090          5.44          1.13       275.094       -23.176        92.644        66.825
   54987.06944674          5.49          0.29       139.065       -26.037       229.458        63.919
   54987.07092377          6.12          1.16       183.714       -46.965       185.318        42.972
   54987.07797753          5.78          0.50       133.279       -67.297       238.418        22.662
   54987.07914728          3.16          0.73        93.132        36.283       278.833       126.285
   54987.07992784          3.95          0.94       204.140         0.621       168.140        90.565
   54987.08485926          5.46          0.35       288.418       -28.471        85.610        61.543
   54987.08813725          3.51          0.68        61.966        -4.334       313.291        85.697
   54987.08958243          5.65          0.37       151.396       -64.516       224.444        25.431
   54987.08982412          5.59          0.41       338.514       -39.368        37.320        50.687
   54987.09086359          6.00          0.30       277.407       -54.372        98.734        35.631
   54987.09417916          5.01          0.58       119.387       -14.157       258.059        75.817
   54987.09714274          5.60          0.27       282.288       -43.500        96.148        46.508
   54987.10006881          5.04          0.45       178.812       -12.931       200.742        77.010
   54987.10540648          3.53          0.80       248.404        39.621       133.112       129.595
   54987.11061271          5.43          0.60       258.163       -21.083       125.171        68.899
   54987.11141941          5.73          0.53       314.231       -60.737        69.335        29.303
   54987.11175689          5.51          0.43       220.383       -30.963       163.365        58.987
   54987.11354481          5.62          1.06       279.067       -46.858       105.283        43.147
   54987.11809544          5.54          0.36       239.627       -30.775       146.401        59.189
   54987.13065081          3.81          1.03       214.716        10.347       175.878       100.296
   54987.13506403          5.63          0.31       320.950       -32.007        71.209        58.036
   54987.14087192          4.40          0.62        99.224         0.691       295.064        90.688
   54987.14717476          3.03          1.20        29.823        58.382         6.706       148.430
   54987.15381306          3.07          1.02       106.588        37.391       292.330       127.382
   54987.15856870          5.29          1.13       192.882       -15.589       207.786        74.353
   54987.16604672          5.59          0.50       170.417       -68.006       232.992        21.935
   54987.16702962          5.67          1.12       218.860       -48.299       184.826        41.650
   54987.16703541          3.20          0.32        78.101        -1.968       325.635        88.049
   54987.17143962          5.48          0.24       251.466       -19.175       153.829        70.801
   54987.17463670          5.42          0.81         1.945       -18.793        44.527        71.264
   54987.17689156          3.39          0.70       286.101        30.575       121.212       120.582
   54987.18075370          3.36          0.74       217.586        23.925       191.102       113.878
   54987.19175135          4.22          0.36       324.486        -5.132        88.159        84.909
   54987.19326194          3.42          1.19         4.594        25.115        48.605       115.168
   54987.20065889          5.36          0.92        12.050       -21.048        43.821        69.008
   54987.20073562          4.31          0.70       132.315        -7.171       283.588        82.796
   54987.20398656          3.20          0.73       333.372         6.954        83.697        96.999
   54987.20424970          3.20          0.95       318.967        45.655        98.233       135.687
   54987.20761333          3.44          1.64       297.521         8.266       120.859        98.284
   54987.21358995          3.43          1.37        54.750        26.295         5.770       116.331
   54987.21935237          3.38          0.89        26.836        16.612        35.776       106.661
   54987.22583552          5.60          0.95       293.963       -43.475       130.936        46.542
   54987.22621344          3.05          0.43       103.357        27.266       321.711       117.261
   54987.23084539          5.78          0.36       307.839       -45.740       118.871        44.291
   54987.23237981          5.20          0.67        75.925       -15.385       351.411        74.634
   54987.23458479          5.93          0.93       319.716       -45.856       108.353        44.184
   54987.23715402          3.31          0.50       140.948        -2.357       288.096        87.605
   54987.23853896          5.58          1.01       233.912       -29.175       195.600        60.786
   54987.23909036          3.04          1.14        23.206         9.941        46.534        99.992
   54987.24088878          5.33          0.44       182.475       -22.038       247.913        67.906
   54987.24160497          5.64          0.20       124.442       -42.587       306.254        47.385
   54987.24498248          3.34          1.51       226.626        53.834       205.278       143.794
   54987.24639309          5.88          0.62       321.055       -39.920       111.285        50.119
   54987.25094352          5.46          0.39        69.813       -72.306         4.371        17.719
   54987.25830999          5.95          0.65       336.560       -44.582       100.089        45.467
   54987.26005593          5.51          0.57         7.771       -24.713        69.539        65.341
   54987.28027416          3.14          2.21       291.178         3.408       153.426        93.420
   54987.28252189          3.42          1.11       226.479         0.941       218.934        90.900
   54987.28354457          5.55          0.70       303.198       -36.159       142.550        53.866
   54987.28864461          3.21          2.27       299.305        29.204       148.344       119.221
   54987.29450434          3.70          0.77       196.081        49.295       253.667       139.247
   54987.30047297          3.17          0.75       238.818        12.010       213.082       101.978
   54987.30654920          5.22          0.53         1.788       -17.411        92.303        72.641
   54987.30693645          4.13          1.13       349.968        -1.061       104.263        88.988
   54987.30969444          5.97          0.65       204.240       -29.298       250.973        60.650
   54987.31127380          5.42          0.38       240.366       -28.247       215.402        61.721
   54987.31256363          3.35          0.65       163.064         2.688       293.197        92.641
   54987.31298409          5.79          0.92        36.372       -27.008        60.059        63.037
   54987.31337948          5.53          0.84        99.447       -28.382       357.143        61.614
   54987.32067834          5.57          0.21       355.752       -39.052       103.433        51.002
   54987.32087265          4.74          0.99       153.933        -9.940       305.334        80.015
   54987.32123161          5.71          0.31       330.665       -35.543       128.703        54.501
   54987.32975065          5.87          1.05        31.317       -31.768        71.167        58.279
   54987.33367451          3.15          1.03       232.656        83.275       231.493       173.243
   54987.33558586          5.91          0.55       172.773       -27.857       291.805        62.091
   54987.33946013          5.16          0.37        45.857       -15.318        60.128        74.721
   54987.33959646          4.88          0.31       238.423        -9.962       227.585        80.007
   54987.34039076          5.68          0.42        10.477       -39.719        95.837        50.334
   54987.34442000          4.21          0.74       307.992        -6.864       159.761        83.162
   54987.34512068          4.72          1.08       288.121       -10.006       179.881        80.005
   54987.34931344          5.53          0.53       201.968       -29.151       267.549        60.798
   54987.35554953          3.14          0.62       355.806        38.084       115.981       128.130
   54987.35602148          3.23          0.37       301.658        39.735       170.323       129.754
   54987.36079773          5.79          0.95        81.638       -73.825        32.222        16.187
   54987.36286042          3.67          1.14       313.316        13.215       161.109       103.244
   54987.36445337          5.80          0.22       347.099       -57.683       127.870        32.368
   54987.36916950          5.38          0.39       355.138       -21.351       121.556        68.699
   54987.37006213          5.83          0.34       156.246       -50.842       320.803        39.110
   54987.37513774          4.84          0.51       210.779       -10.946       268.063        79.008
   54987.37830490          5.36          0.51        41.970       -21.327        78.040        68.713
   54987.38706142          5.41          0.93       197.340       -27.318       285.805        62.631
   54987.38739836          3.39          0.87        57.402        32.736        65.856       122.764
   54987.38804374          5.38          1.03       333.195       -21.714       150.302        68.330
   54987.39299078          3.44          0.82       274.491        11.105       210.808       101.104
   54987.39328134          4.89          0.64       191.286       -11.368       294.110        78.582
   54987.39486148          3.61          0.85       173.640         2.596       312.329        92.547
   54987.39602422          3.46          0.57       275.619        34.426       210.799       124.425
   54987.40271815          5.67          0.50       236.915       -19.903       251.871        70.066
   54987.40279611          3.12          1.12       353.248        15.930       135.590       105.976
   54987.40436648          5.64          0.44       144.784       -47.918       344.654        42.040
   54987.41549949          3.48          1.03        99.451        16.069        33.960       106.064
   54987.41556212          3.38          0.62         6.789        40.567       126.654       130.612
   54987.41628626          5.73          0.28        66.182       -40.340        67.566        49.683
   54987.41840712          3.82          0.55       135.988        -4.639       358.488        85.327
   54987.42921345          3.62          1.47        32.669        59.455       105.669       149.494
   54987.43175141          3.00          1.46       283.066        72.951       216.360       162.957
   54987.43309549          5.67          0.34       146.977       -21.381       352.808        68.577
   54987.43310343          3.40          1.75       197.220        10.628       302.554       100.581
   54987.43469676          3.20          1.42       321.481         4.562       178.870        94.597
   54987.44086922          4.83          0.68        25.872       -11.676       116.714        78.369
   54987.44386545          5.35          1.07       305.246       -17.655       198.397        72.372
   54987.44606713          5.64          0.68       314.846       -55.843       189.551        34.193
   54987.45273340          3.31          0.90       265.670        14.989       241.199       104.983
   54987.46247150          5.61          0.45       299.695       -44.885       210.633        45.140
   54987.46445037          3.82          0.56        18.687        -0.445       132.407        89.600
   54987.46752484          4.89          0.75       335.397       -11.986       176.798        78.058
   54987.47143542          5.74          0.27       230.452       -52.930       283.103        37.036
