#  MJD_start[days]  MJD_stop[days]
   56334.44906249   56334.78243055
   56335.27554398   56335.60891203
   56335.60976851   56335.94313657
   56335.97119212   56336.30456018
   56336.30540553   56336.63877314
   56336.63962962   56336.97299768
   56336.97567129   56337.30903935
   56337.31001157   56337.64337962
   56337.64436342   56337.91276620
   56337.91515046   56338.24851851
   56338.24949074   56338.40006944
   56338.40168981   56338.44377314
   56338.44526620   56338.77858796
   56338.77958333   56339.11296296
   56339.11386574   56339.44723379
   56339.46207175   56339.48829861
   56339.49123842   56339.82460648
   56339.82545138   56340.15880787
   56340.15967592   56340.49303240
   56340.50260416   56340.83597222
   56340.83684027   56341.17019675
   56341.17908564   56341.51244212
   56341.51331018   56341.84667824
   56341.84751157   56342.18087962
   56342.18185185   56342.38359953
   56342.38822916   56342.40971064
   56342.41313657   56342.47828703
   56342.47989583   56342.81326388
   56342.82405092   56343.15741898
   56343.15827546   56343.48255787
   56343.50165509   56343.83502314
   56343.83589120   56344.16925925
   56344.17010416   56344.50347222
   56344.50434027   56344.57160879
   56344.59680555   56344.93017361
   56344.93103009   56345.26439814
   56345.26525462   56345.59862268
   56345.59949074   56345.93285879
   56345.93371527   56346.26708333
   56346.26797453   56346.60134259
   56346.60219907   56346.93555555
   56346.93642361   56347.26979166
   56347.27063657   56347.60400462
   56347.60487268   56347.93822916
   56347.93908564   56348.27244212
   56348.27340277   56348.38788194
   56348.38870370   56348.72207175
   56348.76679398   56349.10016203
   56349.10113425   56349.43450231
   56349.43546296   56349.76883101
   56349.76969907   56350.10306712
   56350.10407407   56350.43744212
   56350.43828703   56350.77165509
   56350.77250000   56351.10586805
   56351.10682870   56351.44019675
   56351.44144675   56351.77481481
   56351.77568287   56352.10905092
   56352.10990740   56352.44327546
   56352.44429398   56352.77765046
   56352.77850694   56353.11187500
   56353.11311342   56353.44648148
   56353.44733796   56353.78070601
   56353.78153935   56354.11490740
   56354.48261574   56354.49503472
   56354.49657407   56354.82994212
   56355.18688657   56355.19537037
   56355.19692129   56355.53030092
   56355.90930555   56356.10370370
   56356.10646990   56356.13986111
   56356.14601851   56356.15900462
   56356.16046296   56356.49383101
   56356.49468750   56356.82804398
   56356.82890046   56357.16225694
   56357.16310185   56357.49646990
   56357.49732638   56357.83069444
   56357.83155092   56358.16491898
   56358.16586805   56358.47146990
   56358.64406250   56358.97743055
   56358.98129629   56359.16344907
   56359.16508101   56359.23093750
   56359.23311342   56359.30446759
   56359.31412037   56359.54105324
   56359.54457175   56359.59521990
   56359.59983796   56359.61142361
   56359.61450231   56359.94787037
   56359.94880787   56360.28217592
   56360.28305555   56360.61642361
   56360.62142361   56360.95479166
   56360.95567129   56361.28903935
   56361.28990740   56361.62327546
   56361.62415509   56361.78577546
   56361.78667824   56362.12004629
   56362.12092592   56362.45428240
   56362.45519675   56362.78856481
   56362.80097222   56363.13432870
   56363.13519675   56363.46856481
   56363.63410879   56363.64627314
   56363.64876157   56363.69240740
   56363.69420138   56364.02756944
   56364.02842592   56364.36180555
   56364.36278935   56364.69615740
   56364.69704861   56365.03041666
   56365.03127314   56365.36464120
   56365.36549768   56365.69886574
   56365.69974537   56366.03311342
   56366.03398148   56366.36734953
   56366.36825231   56366.70162037
   56366.70245370   56367.03582175
   56367.03670138   56367.37006944
   56367.37092592   56367.70429398
   56367.71268518   56368.04604166
   56368.04703703   56368.38039351
   56368.38891203   56368.72228009
   56368.72315972   56369.05652777
   56369.05751157   56369.39087962
   56369.40315972   56369.73759259
   56369.73850526   56370.07188657
   56370.07278935   56370.40615740
   56370.41310185   56370.42495370
   56370.43865740   56370.44570601
   56370.53282407   56370.57880787
   56370.58063657   56370.91400462
   56370.91487268   56371.24824074
   56371.24912037   56371.58248842
   56371.58335648   56371.91672453
   56371.91990740   56372.25327546
   56372.25414351   56372.53234953
   56372.63062499   56372.96399305
   56372.96486111   56373.29822916
   56373.29909722   56373.54149305
   56373.62917824   56373.96253472
   56373.96341435   56374.29678240
   56374.29765046   56374.63101851
   56374.63189814   56374.96526620
   56374.96626157   56375.29962962
   56375.30052083   56375.63388888
   56375.64120370   56375.97458333
   56375.97542824   56376.30879629
   56376.30967592   56376.64303240
   56376.64402777   56376.97739583
   56376.97825231   56377.31162037
   56377.31248842   56377.64585648
   56377.64679398   56377.98015046
   56377.98103009   56378.31436342
   56378.31728009   56378.65064814
   56378.65150462   56378.98487268
   56378.98583333   56379.31918981
   56379.32004629   56379.65342592
   56379.65435185   56379.98773148
   56379.98871527   56380.32208333
   56380.32293981   56380.65630787
   56380.65716435   56380.99053240
   56380.99142361   56381.32479166
   56381.32576388   56381.65913194
   56381.65998842   56381.99335648
   56381.99423611   56382.32760416
   56382.32855324   56382.66192129
   56382.66280092   56382.99615740
   56383.02773148   56383.03744212
   56383.03871527   56383.37208333
   56383.37307870   56383.70644675
   56383.70740740   56384.04076388
   56384.04163194   56384.37498842
   56384.37523148   56384.70921296
   56384.71017361   56385.04354166
   56385.04443287   56385.37780092
   56385.37870370   56385.71207175
   56385.71293981   56386.04629629
   56386.04716435   56386.38053240
   56386.38137731   56386.71474537
   56386.71560185   56387.04895833
   56387.05153935   56387.38490740
   56387.38593749   56387.71930555
   56387.72020833   56388.05358796
   56388.05534722   56388.38872685
   56388.38969907   56388.72306712
   56388.72392361   56389.05729166
   56389.05815972   56389.39152777
   56389.39244212   56389.72579861
   56389.72665509   56390.06002314
   56390.06104166   56390.39440972
   56390.39539351   56390.72876157
   56390.72965277   56391.06300925
   56391.07072916   56391.09055555
   56391.42853009   56391.76189814
   56391.76276620   56392.09613425
   56392.09699074   56392.25717592
   56392.25856481   56392.32030092
   56392.32155092   56392.41631944
   56392.41767361   56392.75104166
   56392.75195601   56393.08532407
   56393.08765046   56393.42101851
   56393.42195601   56393.75532407
   56393.75640046   56394.08975694
   56394.09081018   56394.42417824
   56394.42526620   56394.75863425
   56394.75951388   56395.09288194
   56395.09396990   56395.42732638
   56395.42836805   56395.76173611
   56395.76269675   56396.09606481
   56396.09714120   56396.43050925
   56396.43149305   56396.76484953
   56396.76593750   56397.09931712
   56397.10028935   56397.43365740
   56397.54518518   56397.87855324
   56397.87958333   56398.21295138
   56398.21391203   56398.42394675
   56398.42484953   56398.75822916
   56398.75918981   56399.09255787
   56399.09351851   56399.37636574
   56399.44843749   56399.78181712
   56399.78278935   56400.11614583
   56400.11709490   56400.45046296
   56400.45582175   56400.48372685
   56401.49449074   56401.75795138
   56401.75967592   56401.81513888
   56401.81664351   56401.89207175
   56401.89364583   56402.22700231
   56402.22799768   56402.33327546
   56402.35714120   56402.69050925
   56402.69155092   56403.02491898
   56403.02585648   56403.35921296
   56403.36016203   56403.69353009
   56403.69449074   56404.02785879
   56404.02886574   56404.36223379
   56404.36318287   56404.69656250
   56404.69759259   56405.03096064
   56405.03184039   56405.36521990
   56405.36629629   56405.69965277
   56405.70069444   56406.03406250
   56406.03503472   56406.06518518
   56406.06700231   56406.40037037
   56406.40062499   56406.73479166
   56406.73578703   56407.06915509
   56407.07140046   56407.40476851
   56407.40575231   56407.42803240
   56407.42907407   56407.76244212
   56407.76353009   56408.09689814
   56408.09793981   56408.43130787
   56408.43228009   56408.76564814
   56408.76667824   56409.10003472
   56409.15741898   56409.49078703
   56409.49189814   56409.82526620
   56409.82636574   56410.15973379
   56410.16075231   56410.49412037
   56410.49518518   56410.82855324
   56410.93320601   56410.97450231
   56410.97604166   56411.30940972
   56411.31043981   56411.64380787
   56411.64482638   56411.97819444
   56411.97912037   56412.31248842
   56412.62488425   56412.67886574
   56412.68324074   56412.69892361
   56412.70231481   56413.03568287
   56413.03668981   56413.37005787
   56413.37031249   56413.70437500
   56413.70548611   56414.03885416
   56414.03981481   56414.37318287
   56414.37420138   56414.41614583
