#  MJD_start[days]  MJD_stop[days]
   57411.16667824   57411.50012731
   57411.50076388   57411.83375000
   57411.83375000   57412.12114583
   57412.12173611   57412.16046296
   57412.16172453   57412.18263888
   57412.18372685   57412.20162037
   57412.20267361   57412.53556712
   57412.53556712   57412.86900462
   57412.86900462   57413.04833333
   57413.04980324   57413.05710648
   57413.05811342   57413.08013888
   57413.08112268   57413.21769675
   57413.21839120   57413.23568287
   57413.23689814   57413.29967592
   57413.30103009   57413.63390046
   57413.63390046   57413.96734953
   57413.96734953   57414.30076388
   57414.30076388   57414.63420138
   57414.63484953   57414.96784722
   57414.96784722   57415.30123842
   57415.30123842   57415.63465277
   57415.63465277   57415.96745370
   57415.96854166   57416.30153935
   57416.30153935   57416.63498842
   57416.63498842   57416.96842592
   57416.96842592   57417.30184027
   57417.30260416   57417.63555555
   57417.63555555   57417.96898148
   57417.96898148   57418.30239583
   57418.30239583   57418.63581018
   57418.63644675   57418.96945601
   57418.96945601   57419.30291666
   57419.30291666   57419.63635416
   57419.63635416   57419.96983796
   57419.97049768   57420.30346064
   57420.30346064   57420.63690972
   57420.63690972   57420.97034722
   57420.97034722   57421.30381944
   57421.30445601   57421.63746527
   57421.63746527   57421.97090277
   57421.97090277   57422.30430555
   57422.30430555   57422.63773148
   57422.63832175   57422.97133101
   57422.97133101   57423.30472222
   57423.30472222   57423.63812500
   57423.63812500   57423.97153935
   57423.97229166   57424.30519675
   57424.30519675   57424.63861111
   57424.63861111   57424.97202546
   57424.97202546   57425.30547453
   57425.30626157   57425.33960648
   57425.39868055   57425.46706018
   57425.46768518   57425.80038194
   57425.80160879   57426.13449074
   57426.13449074   57426.46792824
   57426.46792824   57426.80133101
   57426.80133101   57426.81927083
   57426.82031249   57427.15311342
   57427.15311342   57427.40864583
   57427.40978009   57427.46814814
   57427.46935185   57427.52660879
   57427.53304398   57427.54062499
   57427.54170138   57427.54866898
   57427.54978009   57427.88274305
   57427.88274305   57428.21614583
   57428.21614583   57428.54954861
   57428.54954861   57428.88297453
   57428.88365740   57429.21663194
   57429.21663194   57429.55005787
   57429.55005787   57429.88353009
   57429.88353009   57430.21701388
   57430.21771990   57430.48826388
   57430.48949074   57430.54425925
   57430.54539351   57430.55275462
   57430.55337962   57430.88641203
   57430.88641203   57431.21983796
   57431.21983796   57431.55325231
   57431.55325231   57431.88667824
   57431.89060185   57432.22365740
   57432.22365740   57432.55709490
   57432.55709490   57432.89052083
   57432.89052083   57433.22393518
   57433.22456018   57433.55754629
   57433.55754629   57433.89094907
   57433.89094907   57434.22435185
   57434.22435185   57434.55744212
   57434.55810185   57434.89118055
   57434.89118055   57435.22459490
   57435.22459490   57435.55799768
   57435.55799768   57435.89140046
   57435.89222222   57436.22519675
   57436.22783564   57436.28358796
   57436.28443287   57436.61739583
   57436.61739583   57436.95081018
   57436.95081018   57437.28420138
   57437.28420138   57437.61728009
   57437.63381944   57437.64078703
   57437.64134259   57437.97440972
   57437.97440972   57438.30783564
   57438.30783564   57438.64130787
   57438.64130787   57438.97471064
   57438.97541666   57439.30835648
   57439.30835648   57439.64178240
   57439.64178240   57439.97521990
   57439.97521990   57440.30871527
   57440.30951388   57440.64217592
   57440.64217592   57440.97557870
   57440.97557870   57441.30900462
   57441.30900462   57441.64243055
   57441.64312499   57441.97613425
   57441.97613425   57442.30954861
   57442.30954861   57442.64297453
   57442.64297453   57442.97607638
   57442.97805555   57442.98589120
   57443.00285879   57443.01114583
   57443.01177083   57443.01946759
   57443.02002314   57443.35305555
   57443.35305555   57443.68646990
   57443.68646990   57444.01989583
   57444.01989583   57444.35334490
   57444.35402777   57444.68703703
   57444.68703703   57445.02042824
   57445.02042824   57445.35383101
   57445.35383101   57445.68724537
   57445.68790509   57446.02092592
   57446.02092592   57446.35438657
   57446.35438657   57446.68782407
   57446.68782407   57447.02130787
   57447.02203703   57447.35503472
   57447.35503472   57447.68846064
   57447.68846064   57448.02188657
   57448.02188657   57448.35534722
   57448.35600694   57448.68899305
   57448.68899305   57448.78831018
   57448.78996527   57448.89423611
   57448.89528935   57448.91675925
   57448.91776620   57448.92482638
   57448.92596064   57448.98777777
   57448.98878472   57449.09901620
   57449.09960648   57449.43262731
   57449.43262731   57449.76605324
   57449.76605324   57450.09954861
   57450.09954861   57450.43303240
   57450.43372685   57450.76666666
   57450.76666666   57451.10012731
   57451.10012731   57451.43359953
   57451.43359953   57451.76701388
   57451.76769675   57452.10065972
   57452.10065972   57452.43405092
   57452.43405092   57452.76744212
   57452.76744212   57453.10084490
   57453.10152777   57453.43446759
   57453.43446759   57453.76788194
   57453.76788194   57454.10128472
   57454.10128472   57454.43443287
   57454.60505787   57454.61206018
   57454.61312500   57454.62124999
   57454.62197916   57454.88219907
   57454.88458333   57454.90466435
   57454.90596064   57454.91293981
   57454.91354166   57455.24658564
   57455.24658564   57455.57998842
   57455.57998842   57455.91339120
   57455.91339120   57456.24681712
   57456.24753472   57456.58049768
   57456.58049768   57456.91392361
   57456.91392361   57457.24731481
   57457.24731481   57457.58074074
   57457.58140046   57457.91442129
   57457.91442129   57458.24790509
   57458.24790509   57458.58133101
   57458.58133101   57458.71934027
   57458.72071759   57458.72782407
   57458.72859953   57458.73563657
   57458.73618055   57459.06924768
   57459.06924768   57459.11180555
   57459.12087962   57459.12791666
   57459.12960648   57459.13662037
   57459.13718750   57459.47025462
   57459.47025462   57459.80365740
   57459.80365740   57460.13708333
   57460.13708333   57460.47052083
   57460.47122685   57460.80422453
   57460.80422453   57461.13766203
   57461.13766203   57461.47108796
   57461.47108796   57461.80449074
   57461.80510416   57462.13811342
   57462.13811342   57462.47152777
   57462.47152777   57462.80494212
   57462.80494212   57463.13835648
   57463.13901620   57463.47201388
   57463.47201388   57463.80543981
   57463.80543981   57464.13884259
   57464.13884259   57464.47225694
   57464.47291666   57464.80591435
   57464.80591435   57465.13930555
   57465.13930555   57465.47255787
   57466.48230324   57466.48927083
   57466.48979166   57466.82287037
   57466.82287037   57467.15631944
   57467.15631944   57467.48973379
   57467.48973379   57467.82313657
   57467.82377314   57468.15674768
   57468.15674768   57468.49013888
   57468.49013888   57468.82357638
   57468.82357638   57469.15700231
   57469.15770833   57469.49065972
   57469.49065972   57469.82406250
   57469.82406250   57470.15748842
   57470.15748842   57470.49092592
   57470.49157407   57470.82453703
   57470.82453703   57471.15795138
   57471.15795138   57471.49137731
   57471.49137731   57471.82482638
   57471.82541666   57472.15841435
   57472.15841435   57472.49181712
   57472.49181712   57472.82520833
   57472.82520833   57473.15861111
   57473.15918981   57473.49224537
   57473.49224537   57473.82571759
   57473.82571759   57474.15909722
   57474.15909722   57474.49251157
   57474.49322916   57474.52834490
   57474.52981481   57474.86254629
   57474.86254629   57475.19592592
   57475.19592592   57475.52934027
   57475.52934027   57475.86275462
   57475.86359953   57475.99906249
   57476.00053240   57476.33326388
   57476.33326388   57476.66667824
   57476.66667824   57477.00006944
   57477.00006944   57477.33348379
   57477.33414351   57477.66714120
   57477.66714120   57478.00059027
   57478.00059027   57478.33400462
   57478.33400462   57478.66740740
   57478.66818287   57479.00109953
   57479.00109953   57479.33450231
   57479.33450231   57479.63341435
   57479.63666666   57479.64366898
   57479.64453703   57479.68850694
   57479.69131944   57479.69831018
   57479.69896990   57479.70596064
   57479.70652777   57480.03964120
   57480.03964120   57480.37312499
   57480.37312499   57480.70658564
   57480.70658564   57481.03998842
   57481.04069444   57481.37370370
   57481.37370370   57481.70714120
   57481.70714120   57482.04053240
   57482.04053240   57482.37393518
   57482.37462962   57482.70760416
   57482.70760416   57483.04100694
   57483.04100694   57483.37418981
   57483.37504629   57483.41670138
   57483.41766203   57483.75065972
   57483.75065972   57484.08410879
   57484.08410879   57484.41752314
   57484.41752314   57484.75097222
   57484.75160879   57485.08458333
   57485.08458333   57485.41805555
   57485.41805555   57485.75149305
   57485.75149305   57486.08496527
   57486.08571759   57486.41862268
   57486.41862268   57486.75184027
   57486.75287037   57486.81008101
   57486.81111111   57486.86518518
   57486.86771990   57486.87469907
   57486.87531250   57487.20831018
   57487.20831018   57487.54172453
   57487.54172453   57487.87519675
   57487.87519675   57488.20869212
   57488.20939814   57488.54234953
   57488.54234953   57488.87578703
   57488.87578703   57489.20921296
   57489.20921296   57489.34548611
   57489.34747685   57489.38454861
   57489.38557870   57489.39263888
   57489.39324074   57489.72627314
   57489.72627314   57490.05969907
   57490.05969907   57490.39289351
   57490.39357638   57490.46594907
   57490.46704861   57490.47494212
   57490.47545138   57490.80856481
   57490.80856481   57491.14202546
   57491.14202546   57491.47545138
   57491.47545138   57491.80886574
   57491.80947916   57492.14246527
   57492.14246527   57492.47584490
   57492.47584490   57492.80924768
   57492.80924768   57493.14214120
   57493.14288194   57493.47593750
   57493.47593750   57493.80942129
   57493.80942129   57494.14287037
   57494.14287037   57494.47601851
   57494.47700231   57494.81000000
   57494.81000000   57494.90793981
   57494.91354166   57494.93533564
   57494.93650462   57494.94350694
   57494.94409722   57495.27715277
   57495.27782407   57495.61079861
   57495.61150462   57495.61851851
   57495.61946759   57495.95244212
   57495.95244212   57496.28586805
   57496.28586805   57496.61925925
   57496.61925925   57496.95269675
   57496.95329861   57497.28631944
   57497.28631944   57497.61974537
   57497.61974537   57497.95313657
   57497.95313657   57498.28656250
   57498.28718749   57498.62017361
   57498.62017361   57498.95358796
   57498.95358796   57499.28701388
   57499.28701388   57499.62045138
   57499.62113425   57499.95409722
   57499.95409722   57500.28751157
   57500.28751157   57500.62098379
   57500.62098379   57500.95443287
   57500.95511574   57501.28812499
   57501.28812499   57501.62158564
   57501.62158564   57501.95498842
   57501.95498842   57502.28837962
   57502.28901620   57502.62204861
   57502.62204861   57502.95552083
   57502.95552083   57503.28894675
   57503.28894675   57503.62234953
   57503.62296296   57503.95597491
   57503.95597222   57504.28937500
   57504.28937500   57504.62277777
   57504.62277777   57504.95621527
   57504.95687500   57505.28986111
   57505.28986111   57505.62326388
   57505.62326388   57505.95666666
   57505.95666666   57506.29008101
   57506.29249999   57506.62486111
   57506.62486111   57506.95824074
   57506.95824074   57507.29164351
   57507.29164351   57507.62503472
   57507.62628472   57507.65902777
   57507.67048611   57507.67891203
   57507.67951388   57508.01254629
   57508.01254629   57508.34594907
   57508.34594907   57508.67935185
   57508.67935185   57509.01277777
   57509.01346064   57509.34649305
   57509.34649305   57509.67111111
   57509.67240740   57509.68846064
   57509.68968749   57509.69702546
   57509.69765046   57510.03070601
   57510.03070601   57510.07957175
   57510.08076388   57510.11778935
   57510.12059027   57510.16229166
   57510.16355324   57510.17052083
   57510.17121527   57510.50417824
   57510.50417824   57510.83758101
   57510.83758101   57511.17098379
   57511.17098379   57511.50439814
   57511.50510416   57511.83806712
   57511.83806712   57512.17118055
   57512.17222222   57512.50508101
   57512.50508101   57512.83848379
   57512.83848379   57513.05215277
   57514.09134259   57514.42422453
   57514.42422453   57514.75763888
   57514.75763888   57515.09104166
   57515.09104166   57515.42444444
   57515.42511574   57515.75805555
   57515.75805555   57516.09126157
   57516.09188657   57516.15749999
   57516.15835648   57516.21251157
   57516.21332175   57516.22032407
   57516.22091435   57516.55395833
   57516.55395833   57516.88739583
   57516.88739583   57517.22078703
   57517.22078703   57517.55418981
   57517.55523148   57517.88781249
   57517.88781249   57518.22119212
   57518.22119212   57518.55460648
   57518.55460648   57518.88751157
   57518.89206018   57518.91321759
   57518.91429398   57519.24712962
   57519.24712962   57519.58063657
   57519.58063657   57519.91402777
   57519.91402777   57520.24743055
   57520.24805555   57520.58104166
   57520.58104166   57520.91410879
   57520.91571759   57521.24844907
   57521.24844907   57521.58187500
   57521.58187500   57521.91526620
   57521.91526620   57522.24869212
   57522.24939814   57522.58231481
   57522.58231481   57522.91571759
   57522.91571759   57523.24909722
   57523.24909722   57523.58251157
   57523.58329861   57523.91623842
   57523.91623842   57524.24976851
   57524.24976851   57524.58318287
   57524.58318287   57524.91645833
   57524.91737268   57525.25045138
   57525.25045138   57525.58386574
   57525.58386574   57525.91729166
   57525.91729166   57526.25074074
   57526.25159722   57526.58425925
   57526.58425925   57526.91731481
   57526.91815972   57527.25081018
   57527.25612268   57527.26341435
   57527.26665509   57527.27366898
   57527.27688657   57527.28396990
   57527.28512731   57527.61806712
   57527.61873842   57527.95168981
   57527.95168981   57528.28512731
   57528.28512731   57528.61854166
   57528.61854166   57528.85952546
