#  MJD_start[days]  MJD_stop[days]
   57789.61797453   57789.95137731
   57789.95137731   57790.28482638
   57790.28582175   57790.61873842
   57790.61873842   57790.95215277
   57790.95215277   57791.28557870
   57791.28557870   57791.61898148
   57791.61986111   57791.95229166
   57791.95371527   57792.00832175
   57792.00965277   57792.06642361
   57792.07424768   57792.08197916
   57792.08274305   57792.41578703
   57792.41578703   57792.74921296
   57792.74921296   57793.08273148
   57793.08273148   57793.41615740
   57793.41697916   57793.74997685
   57793.74997685   57794.08340277
   57794.08340277   57794.41680555
   57794.41680555   57794.75024305
   57794.75121527   57795.08410879
   57795.08410879   57795.41752314
   57795.41752314   57795.75094907
   57795.75094907   57796.08444444
   57796.08533564   57796.41827546
   57796.41827546   57796.75170138
   57796.75170138   57797.08512731
   57797.08512731   57797.41857638
   57797.41961805   57797.75231481
   57797.75231481   57798.08569444
   57798.08569444   57798.41912037
   57798.41912037   57798.75255787
   57798.75343749   57799.08613425
   57799.08613425   57799.41954861
   57799.41954861   57799.75299768
   57799.75299768   57800.08611111
   57800.09931712   57800.10811342
   57800.10947916   57800.12085648
   57800.12202546   57800.12936342
   57800.13203703   57800.13906250
   57800.14234953   57800.47509259
   57800.47509259   57800.80851851
   57800.80851851   57801.14165509
   57801.14987268   57801.48280092
   57801.48280092   57801.81625000
   57801.81625000   57802.14969907
   57802.14969907   57802.48311342
   57802.48600694   57802.81880787
   57802.81880787   57803.15219907
   57803.15219907   57803.48560185
   57803.48560185   57803.81903935
   57803.82211805   57804.15484953
   57804.15484953   57804.48825231
   57804.48825231   57804.82165509
   57804.82165509   57805.15471064
   57805.15767361   57805.49063657
   57805.49063657   57805.82408564
   57805.82408564   57806.15718750
   57806.17921296   57806.18623842
   57806.18707175   57806.52006944
   57806.52006944   57806.85347222
   57806.85347222   57807.18688657
   57807.18688657   57807.52027777
   57807.52108796   57807.85405092
   57807.85405092   57808.18743055
   57808.18743055   57808.52082175
   57808.52082175   57808.85423611
   57808.85903935   57809.19199074
   57809.19199074   57809.52542824
   57809.52542824   57809.85885416
   57809.85885416   57810.19233796
   57810.19299768   57810.52596064
   57810.52596064   57810.85935185
   57810.85935185   57811.19275462
   57811.19275462   57811.52616898
   57811.52677083   57811.85976851
   57811.85976851   57812.19319444
   57812.19319444   57812.52667824
   57812.52667824   57812.86009259
   57812.86072916   57813.19371527
   57813.19371527   57813.52714120
   57813.52714120   57813.86057870
   57813.86057870   57814.19401620
   57814.19466435   57814.52732300
   57814.53861111   57814.87138888
   57814.87138888   57815.20445601
   57815.43738425   57815.44967592
   57815.45045138   57815.78347222
   57815.78347222   57816.11692129
   57816.11692129   57816.45033564
   57816.45033564   57816.78376157
   57816.78451388   57817.11744212
   57817.11744212   57817.45084490
   57817.45084490   57817.78427083
   57817.78427083   57818.11771990
   57818.11840277   57818.45137731
   57818.45137731   57818.78481481
   57818.78481481   57819.11803240
   57819.11912037   57819.45204861
   57819.45204861   57819.78549768
   57819.78668981   57820.11896990
   57820.12021990   57820.45305555
   57820.45305555   57820.78650462
   57820.78650462   57821.11959490
   57821.30269675   57821.30976851
   57821.31046296   57821.64354166
   57821.64354166   57821.97695601
   57821.97695601   57822.31037037
   57822.31037037   57822.64380787
   57822.64489583   57822.97752314
   57822.97752314   57823.31092592
   57823.31092592   57823.64435185
   57823.64435185   57823.97780092
   57823.97842592   57824.31141203
   57824.31141203   57824.64481481
   57824.64481481   57824.97825231
   57824.97825231   57825.31168981
   57825.31245370   57825.64542824
   57825.64542824   57825.97887731
   57825.97887731   57826.31228009
   57826.31228009   57826.64572916
   57826.64650462   57826.97938657
   57826.97938657   57827.31282407
   57827.31282407   57827.64626157
   57827.64626157   57827.97934027
   57827.98064814   57828.31355324
   57828.31355324   57828.64701388
   57828.64701388   57828.98040509
   57828.98040509   57829.31381944
   57829.31447916   57829.64746527
   57829.64746527   57829.98090277
   57829.98090277   57830.31435185
   57830.31435185   57830.64777777
   57830.64847222   57830.98140046
   57830.98140046   57831.31483796
   57831.31483796   57831.64833333
   57831.64833333   57831.98175925
   57831.98298611   57832.31559027
   57832.31559027   57832.64903935
   57832.64903935   57832.98258101
   57832.98258101   57833.31614583
   57833.31680555   57833.45516203
   57834.45866898   57834.79153935
   57834.79340277   57835.12622685
   57835.12622685   57835.45962962
   57835.45962962   57835.79305555
   57835.79305555   57836.12658564
   57836.12721064   57836.46018518
   57836.46018518   57836.79361111
   57836.79361111   57837.12703703
   57837.12703703   57837.46042824
   57837.46115740   57837.79409722
   57837.79409722   57838.12758101
   57838.12758101   57838.46114583
   57838.46114583   57838.79460648
   57838.79532407   57839.12828703
   57839.12828703   57839.46179398
   57839.46179398   57839.79520833
   57839.79520833   57840.12861111
   57840.12935185   57840.46229166
   57840.46229166   57840.79576388
   57840.79576388   57841.12918981
   57841.12918981   57841.46240740
   57841.49084490   57841.49782407
   57841.49848379   57841.83151620
   57841.83151620   57842.16493055
   57842.16493055   57842.49833333
   57842.49833333   57842.83179398
   57842.83261574   57843.16561342
   57843.16561342   57843.49905092
   57843.49905092   57843.83245370
   57843.83245370   57844.16590277
   57844.16656249   57844.49958333
   57844.49958333   57844.83304398
   57844.83304398   57845.16645833
   57845.16645833   57845.49989583
   57845.50064814   57845.83356481
   57845.83356481   57846.16699074
   57846.16699074   57846.50041666
   57846.50041666   57846.83385416
   57846.83457175   57847.16751157
   57847.16751157   57847.50099537
   57847.50099537   57847.83439814
   57847.83439814   57848.16781250
   57848.16850694   57848.50151620
   57848.50151620   57848.83494212
   57848.83494212   57849.16834490
   57849.16834490   57849.50177083
   57849.50253472   57849.83547453
   57849.83547453   57850.16890046
   57850.16890046   57850.50231481
   57850.50231481   57850.83575231
   57850.83648148   57851.16907407
   57851.17368055   57851.23415509
   57851.23763888   57851.29456018
   57851.29914351   57851.30615740
   57851.30689814   57851.63995370
   57851.63995370   57851.97340277
   57851.97340277   57852.30682870
   57852.30682870   57852.64038194
   57852.64105324   57852.97405092
   57852.97405092   57853.30753472
   57853.30753472   57853.64094907
   57853.64094907   57853.97437500
   57853.97583333   57854.30883101
   57854.30883101   57854.64225694
   57854.64225694   57854.97567129
   57854.97567129   57855.30874999
   57855.30940972   57855.64246527
   57855.64246527   57855.97594907
   57855.97594907   57856.30949074
   57856.30949074   57856.64292824
   57856.64358796   57856.97658564
   57856.97658564   57857.31001157
   57857.31001157   57857.38791666
   57858.38519675   57858.71826388
   57858.71826388   57859.05168981
   57859.05168981   57859.38510416
   57859.38510416   57859.71853009
   57859.71927083   57860.05223379
   57860.05223379   57860.38569444
   57860.38569444   57860.71914351
   57860.71914351   57861.05262731
   57861.05353009   57861.38638888
   57861.38638888   57861.71981481
   57861.71981481   57862.05335648
   57862.05335648   57862.38685185
   57862.38758101   57862.72054398
   57862.72054398   57863.05399305
   57863.05399305   57863.38755787
   57863.38755787   57863.72096064
   57863.72178240   57864.05468749
   57864.05468749   57864.38814814
   57864.38814814   57864.72159722
   57864.72159722   57865.05501157
   57865.05809027   57865.39067129
   57865.39067129   57865.72418981
   57865.72418981   57866.05767361
   57866.05767361   57866.39112268
   57866.39186342   57866.72486111
   57866.72486111   57867.05828703
   57867.05828703   57867.39185185
   57867.39185185   57867.72526620
   57867.72600694   57868.05900462
   57868.05900462   57868.39245370
   57868.39245370   57868.72594907
   57868.72594907   57869.05936342
   57869.06021990   57869.39307870
   57869.39307870   57869.72650462
   57869.72650462   57870.05993055
   57870.05993055   57870.39336805
   57870.39412037   57870.72707175
   57870.72707175   57870.79607638
   57870.80003472   57870.88026620
   57870.88143518   57870.91664351
   57870.91799768   57870.92526620
   57870.93019675   57871.26281249
   57871.26281249   57871.59633101
   57871.59633101   57871.92978009
   57871.92978009   57872.26319444
   57872.26387731   57872.59688657
   57872.59688657   57872.93031249
   57872.93031249   57873.26372685
   57873.26372685   57873.59717592
   57873.59797453   57873.93086805
   57873.93086805   57874.26400462
   57874.26537037   57874.32339120
   57874.32471064   57874.38010416
   57874.38138888   57874.71428240
   57874.71428240   57875.04773148
   57875.04773148   57875.38128472
   57875.38128472   57875.71478009
   57875.71550925   57876.04842592
   57876.04842592   57876.38199074
   57876.38199074   57876.71543981
   57876.71543981   57877.04898148
   57877.04966435   57877.38266203
   57877.38266203   57877.71612268
   57877.71612268   57878.04964120
   57878.04964120   57878.38306712
   57878.38376157   57878.71672453
   57878.71672453   57879.05017361
   57879.05017361   57879.38373842
   57879.38373842   57879.71717592
   57879.71793981   57880.05097222
   57880.05097222   57880.38414351
   57880.38502314   57880.71804398
   57880.71804398   57881.05149305
   57881.05149305   57881.38488425
   57881.38488425   57881.71828703
   57881.71900462   57882.05196759
   57882.05196759   57882.38545138
   57882.38545138   57882.71886574
   57882.71886574   57883.05226851
   57883.07083333   57883.07810185
   57883.07939814   57883.41230324
   57883.41230324   57883.74576388
   57883.74576388   57884.07917824
   57884.07917824   57884.41259259
   57884.41328703   57884.74622685
   57884.74622685   57885.07969907
   57885.07969907   57885.41321759
   57885.41321759   57885.74666666
   57885.74737268   57886.08034722
   57886.08034722   57886.41377314
   57886.41377314   57886.74719907
   57886.74719907   57887.08072916
   57887.08140046   57887.41439814
   57887.41439814   57887.74781250
   57887.74781250   57888.08122685
   57888.08122685   57888.41462962
   57888.41525462   57888.74825231
   57888.74825231   57889.08165509
   57889.08165509   57889.41506944
   57889.41506944   57889.74853009
   57889.74924768   57890.08219907
   57890.08219907   57890.41531249
   57890.41745370   57890.42524305
   57890.42664351   57890.75959490
   57890.75959490   57891.09300925
   57891.09300925   57891.16406249
