#  MJD_start[days]  MJD_stop[days]
   55245.94832756   55246.28170472
   55246.28297609   55246.58834626
   55246.60604707   55246.93943913
   55246.94074676   55247.27412899
   55247.27545781   55247.59375656
   55247.59650431   55247.92987455
   55247.93120252   55248.26460505
   55248.26596522   55248.59936183
   55248.60060155   55248.93398122
   55248.93528372   55249.26867066
   55249.26996842   55249.60335927
   55249.60473479   55249.93811671
   55249.93936543   55250.19060951
   55250.49521223   55250.82860652
   55250.82992687   55251.16331834
   55251.16458880   55251.49797648
   55251.49925074   55251.83263675
   55251.83394156   55252.16732648
   55252.16860602   55252.50199221
   55252.50327353   55252.83665305
   55252.83803131   55253.17140610
   55253.17270819   55253.50610276
   55253.50740278   55253.84077914
   55253.84205470   55254.17544334
   55254.17676594   55254.51016198
   55254.51153084   55254.54749638
   55254.55890345   55254.57386344
   55254.79034557   55255.12373541
   55255.12502949   55255.45842249
   55255.45977995   55255.79316393
   55255.79446766   55256.12785004
   55256.12910279   55256.46248341
   55256.46376154   55256.79714869
   55256.79844859   55257.13184199
   55257.13319640   55257.46658473
   55257.46793364   55257.80131527
   55257.80269707   55258.13608496
   55258.13739468   55258.47077525
   55258.47213896   55258.80553099
   55258.80686646   55259.14025501
   55259.14159523   55259.47498471
   55259.47627858   55259.80965500
   55259.81097318   55260.14437041
   55260.14566906   55260.47906365
   55260.48038657   55260.81377658
   55260.81511838   55260.95484636
   55261.13398579   55261.46737671
   55261.46870481   55261.51124896
   55261.57499390   55261.90836694
   55261.90976009   55262.24315693
   55262.24447211   55262.51074139
   55262.55422297   55262.88761705
   55262.89035592   55263.22374579
   55263.22502406   55263.55841382
   55263.55969357   55263.89307851
   55263.89438709   55264.22778609
   55264.22906959   55264.56246177
   55264.56375586   55264.64992545
   55264.71443308   55265.04782250
   55265.04914009   55265.38252313
   55265.38380713   55265.71720849
   55265.71853772   55266.05192805
   55266.05327476   55266.38666037
   55266.38797224   55266.72136155
   55266.72268969   55267.05607762
   55267.05739360   55267.39077839
   55267.39210177   55267.72548994
   55267.72678540   55267.93074539
   55268.10665955   55268.18394068
   55268.19314294   55268.23698078
   55268.29633349   55268.62972658
   55268.63107389   55268.75578032
   55268.75773761   55269.09112027
   55269.09243173   55269.42582384
   55269.42847621   55269.76185459
   55269.76317422   55269.95460450
   55270.14350384   55270.47689736
   55270.47825577   55270.81164708
   55270.81296229   55271.14634852
   55271.14768959   55271.48108346
   55271.48241982   55271.81581241
   55271.81730127   55271.89861396
   55272.02967591   55272.07953840
   55272.09633506   55272.42972400
   55272.43120877   55272.67814125
   55272.68011176   55273.01349400
   55273.01492023   55273.34829005
   55273.34973600   55273.68311949
   55273.68601051   55273.90593242
   55274.15190352   55274.48527193
   55274.48692520   55274.82030678
   55274.82164371   55275.15503248
   55275.15636217   55275.48975543
   55275.49109398   55275.82447605
   55275.82584939   55276.15924424
   55276.16059914   55276.49398962
   55276.49529289   55276.82867872
   55276.83004997   55277.16343638
   55277.16486862   55277.21829064
   55277.23385016   55277.56721703
   55277.56865328   55277.90204100
   55277.90338525   55278.23677524
   55278.23816701   55278.57155119
   55278.57288782   55278.90627335
   55278.90757785   55279.24095570
   55279.24229165   55279.57569203
   55279.57756932   55279.64435354
   55279.67847936   55280.01185354
   55280.01428677   55280.34768062
   55280.34909626   55280.68248789
   55280.68522632   55280.92075242
   55280.92264956   55281.25603597
   55281.25736092   55281.59074963
   55281.59351690   55281.92690249
   55281.92827795   55282.26167657
   55282.26304491   55282.59643386
   55282.59774487   55282.93113780
   55282.93252100   55283.26591071
   55283.26723745   55283.60063084
   55283.60195564   55283.93533773
   55283.93672428   55284.27010682
   55284.27147346   55284.60486535
   55284.60616879   55284.93955560
   55284.94094379   55285.27432397
   55285.27569534   55285.60908318
   55285.61042874   55285.94381711
   55285.94515589   55286.27853347
   55286.28129058   55286.61468746
   55286.61608588   55286.94947651
   55286.95082447   55287.28421145
   55287.28557348   55287.49588994
   55287.64652390   55287.97989415
   55287.98140180   55288.31478447
   55288.31620888   55288.64959191
   55288.65100495   55288.80690283
   55288.81415849   55289.14754675
   55289.14891992   55289.48231849
   55289.48390896   55289.81730354
   55289.81863076   55290.15201337
   55290.15338279   55290.48676023
   55290.48814595   55290.82153379
   55290.82291708   55291.15630601
   55291.15766873   55291.49104951
   55291.49238576   55291.82577549
   55291.82712345   55292.16049982
   55292.16212490   55292.49552009
   55292.49689362   55292.83028305
   55292.83163863   55293.16503579
   55293.16636240   55293.21801272
   55293.22109632   55293.29551000
   55293.30182154   55293.52332247
   55293.88938991   55294.22278224
   55294.22443375   55294.55783049
   55294.55931013   55294.89269134
   55294.89403317   55295.22742453
   55295.22881001   55295.56219817
   55295.56364766   55295.89703704
   55295.89838489   55296.23178229
   55296.23310930   55296.56650404
   55296.56790297   55296.90128210
   55296.90262395   55297.23601493
   55297.23730252   55297.57069368
   55297.57198286   55297.90537482
   55297.90669995   55298.24008845
   55298.24144158   55298.57483769
   55298.57615415   55298.90954596
   55298.91106397   55299.24444481
   55299.24575488   55299.57914596
   55299.58049405   55299.91389433
   55299.91520468   55300.24859980
   55300.24992106   55300.58331192
   55300.58465573   55300.91803943
   55300.91935418   55301.25274082
   55301.25414356   55301.47177181
   55301.47602158   55301.80939373
   55301.81073923   55302.14410665
   55302.14547260   55302.47885677
   55302.48029022   55302.77914054
   55302.78090933   55302.82659900
   55302.82833696   55303.16171334
   55303.16301911   55303.49639531
   55303.49766536   55303.83104026
   55303.83235442   55304.16573080
   55304.17018162   55304.50355500
   55304.50486530   55304.83823853
   55304.83962193   55305.17300047
   55305.17433553   55305.50769348
   55305.50909561   55305.84246855
   55305.84379851   55306.17718087
   55306.17846562   55306.43741711
   55307.57950004   55307.91286477
   55307.91420734   55308.24757939
   55308.24886249   55308.58223223
   55308.58350572   55308.91687999
   55308.91818188   55309.25155480
   55309.25285291   55309.58624125
   55309.58747581   55309.84120435
   55309.84225207   55310.17563330
   55310.17688138   55310.51026584
   55310.51157534   55310.84493581
   55310.84623956   55311.17962304
   55311.18193977   55311.27559905
   55311.27752407   55311.45627885
   55311.46727662   55311.61332391
   55311.61559806   55311.94896038
   55312.45095455   55312.78433405
   55312.78585537   55313.06780364
   55313.16553641   55313.49892024
   55313.50131341   55313.83468829
   55313.83605262   55314.16942721
   55314.17075599   55314.50411753
   55314.50544066   55314.83881387
   55314.84009664   55315.17346569
   55315.17477560   55315.41982148
   55315.45272294   55315.74345066
   55315.75053158   55316.08391192
   55316.08526345   55316.38492327
   55317.42324053   55317.75660133
   55317.75793180   55318.09130203
   55318.09395491   55318.42731580
   55318.42864501   55318.76202779
   55318.76329140   55319.09665851
   55319.09793174   55319.43130952
   55319.43256405   55319.76593796
   55319.76722194   55320.10059391
   55320.10198769   55320.43536119
   55320.43661845   55320.76999207
   55320.77144531   55321.10483324
   55321.10615067   55321.43952560
   55321.44081243   55321.53092814
   55321.84411619   55322.17749052
   55322.17884068   55322.51221390
   55322.51357128   55322.84695116
   55322.84851200   55323.18188187
   55323.18315011   55323.51652432
   55323.51785632   55323.85123232
   55323.85250916   55324.18588578
   55324.18719332   55324.52054537
   55324.52197087   55324.85534651
   55324.85675382   55325.19012994
   55325.19144979   55325.52483778
   55325.52610450   55325.85947998
   55325.86079604   55326.19417174
   55326.19546499   55326.52883364
   55326.53010160   55326.86349082
   55326.86478305   55327.19816527
   55327.19950766   55327.34859850
   55327.39101229   55327.72437198
   55327.72569865   55328.05907189
   55328.06034416   55328.39372976
   55328.39500045   55328.72835725
   55328.73104537   55329.06442311
   55329.06570079   55329.39906285
   55329.40061300   55329.45330117
   55329.45760274   55329.79096913
   55329.79227375   55330.12564984
   55330.12693388   55330.46030668
   55330.47931574   55330.81269089
   55330.81400881   55331.14737794
   55331.14871141   55331.48209282
   55331.48343118   55331.81679447
   55331.81812990   55332.15149792
   55332.15278238   55332.48615592
   55332.48740617   55332.82078594
   55332.82203869   55333.15540184
   55333.15669825   55333.43480726
   55333.43716391   55333.77053775
   55333.77190736   55334.10528556
   55334.10665651   55334.44004826
   55334.44134151   55334.77470533
   55334.77605544   55335.10943089
   55335.11068343   55335.44405437
   55335.44532337   55335.77870388
   55335.77993323   55336.11330633
   55336.11457441   55336.44795044
   55336.44917910   55336.78256024
   55336.78418857   55337.11757432
   55337.11884866   55337.45221210
   55337.45350599   55337.78688772
   55337.78813147   55338.12150905
   55338.12276449   55338.45614358
   55338.45743631   55338.79080682
   55338.79213375   55339.12548360
   55339.12677509   55339.38310618
   55339.42555030   55339.75892895
   55339.76023729   55340.09361818
   55340.09512046   55340.42851212
   55340.42990235   55340.76328058
   55340.76469203   55341.09807226
   55341.09943713   55341.43282060
   55341.43428825   55341.76766582
   55341.76906890   55342.10244494
   55342.10383956   55342.43720643
   55342.43881265   55342.77084663
   55342.81610150   55343.08476382
   55343.08802193   55343.42136909
   55343.42267463   55343.75602609
   55343.75745123   55344.09082886
   55344.09227949   55344.42564547
   55344.42695664   55344.76033937
   55344.76166987   55344.82613707
   55344.95290196   55345.28627680
   55345.28753500   55345.62091729
   55345.62220099   55345.95557408
   55345.95685242   55346.29022876
   55346.29151040   55346.62488655
   55346.62624228   55346.95962936
   55346.96094043   55347.28439144
