#  MJD_start[days]  MJD_stop[days]
   55652.45249999   55652.78622685
   55652.78756944   55653.12092592
   55653.12400462   55653.45736111
   55653.45907407   55653.56984953
   55653.57142361   55653.90515046
   55653.90649305   55654.16031249
   55654.19396990   55654.52776620
   55654.52943287   55654.86278935
   55654.86592592   55655.19928240
   55655.20240740   55655.53621527
   55655.53756944   55655.87092592
   55655.87263888   55655.90584490
   55656.25672453   55656.59049768
   55656.59186342   55656.92564814
   55656.92700231   55657.26035879
   55657.26208333   55657.59543981
   55657.59718750   55657.89290509
   55657.89603009   55658.22976851
   55658.23107638   55658.56480324
   55658.56614583   55658.89987268
   55658.90119212   55659.09488425
   55659.12187499   55659.45523148
   55659.45699074   55659.79034722
   55659.79208333   55659.94135416
   55660.32119212   55660.65454861
   55660.65624999   55660.98998842
   55660.99130787   55661.32466435
   55661.80837962   55662.14173611
   55662.14346064   55662.47681712
   55662.47857638   55662.81232638
   55662.81402777   55663.14739583
   55663.14912037   55663.48288194
   55663.48418981   55663.81753472
   55664.16966435   55664.50300925
   55664.50481481   55664.83856481
   55665.10388888   55665.43724537
   55665.43893518   55665.77268518
   55665.77398148   55665.80824074
   55667.42645833   55667.76016203
   55667.76149305   55668.09483796
   55668.09650462   55668.42986111
   55668.43160879   55668.76537037
   55668.76666666   55669.10003472
   55669.10310185   55669.43682870
   55669.43813657   55669.77189814
   55669.77340277   55670.10675925
   55670.10868055   55670.15115740
   55670.15501157   55670.41776620
   55670.59285879   55670.92657407
   55670.92790509   55671.26125000
   55671.26299768   55671.59635416
   55671.59818034   55671.93195601
   55671.93324074   55672.26660879
   55672.26966435   55672.52174768
   55672.56373842   55672.85394675
   55672.86144675   55672.88263888
   55672.92098379   55673.25474537
   55673.25604166   55673.48709490
   55674.51494212   55674.84870370
   55674.84999999   55675.18335648
   55675.18513888   55675.51849537
   55675.52017361   55675.85392361
   55675.85531250   55676.18866898
   55676.19035879   55676.52370370
   55676.52534722   55676.85909722
   55676.86043981   55677.19379629
   55677.19555555   55677.52891203
   55677.53082175   55677.86456018
   55677.86591435   55678.19964120
   55678.20093749   55678.53430555
   55678.53751157   55678.70760416
   55678.89461805   55679.00043981
   55679.12673611   55679.46009259
   55679.46318287   55679.79695601
   55679.79825231   55680.13160879
   55680.13334490   55680.46711805
   55680.46979166   55680.80148148
   55680.87606481   55681.20942129
   55681.21122685   55681.54458333
   55681.54626157   55681.87995370
   55681.88128472   55682.21464120
   55682.21637731   55682.54973379
   55682.55141203   55682.88517361
   55682.88652777   55683.06631944
   55683.08202546   55683.41576388
   55683.41710648   55683.75047453
   55683.75211805   55684.08546296
   55684.08711805   55684.42086805
   55684.42215277   55684.75550925
   55684.75721064   55684.96534722
   55684.96671296   55685.30006944
   55685.30174768   55685.63547453
   55685.63684027   55685.97055555
   55685.97570601   55686.30944444
   55686.31076388   55686.64456018
   55686.64587962   55686.97964120
   55686.98096064   55687.31468750
   55687.31606481   55687.64942129
   55687.65112268   55687.98487268
   55687.98615740   55688.31952546
   55688.32127314   55688.65502314
   55688.65633101   55688.99005787
   55688.99135416   55689.32506944
   55689.32775462   55689.66111111
   55689.66282407   55689.99618055
   55689.99788194   55690.33123842
   55690.33289351   55690.66664351
   55690.66798611   55691.00172453
   55691.00302083   55691.33637731
   55691.33811342   55691.67146990
   55691.67321759   55692.00694444
   55692.00825231   55692.34201388
   55692.34329861   55692.67665509
   55692.67839120   55692.71369212
   55692.73527777   55693.06863425
   55693.07171296   55693.40543981
   55693.40675925   55693.74011574
   55693.74178240   55694.07512731
   55694.07684027   55694.41019675
